Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code
France,Saint-Pierre-en-Faucigny,saint-pierre-en-faucigny,SAINT-PIERRE-EN-FAUCIGNY,74
France,Saint-Sigismond,saint-sigismond,SAINT-SIGISMOND,74
France,Saint-Sixt,saint-sixt,SAINT-SIXT,74
France,Saint-Sylvestre,saint-sylvestre,SAINT-SYLVESTRE,74
France,Sales,sales,SALES,74
France,Sallanches,sallanches,SALLANCHES,74
France,Sallenôves,sallenoves,SALLENÔVES,74
France,Samoëns,samoens,SAMOËNS,74
France,Le Sappey,le-sappey,LE SAPPEY,74
France,Savigny,savigny,SAVIGNY,74
France,Saxel,saxel,SAXEL,74
France,Scientrier,scientrier,SCIENTRIER,74
France,Sciez,sciez,SCIEZ,74
France,Scionzier,scionzier,SCIONZIER,74
France,Serraval,serraval,SERRAVAL,74
France,Servoz,servoz,SERVOZ,74
France,Sevrier,sevrier,SEVRIER,74
France,Seyssel,seyssel,SEYSSEL,74
France,Seytroux,seytroux,SEYTROUX,74
France,Sillingy,sillingy,SILLINGY,74
France,Sixt-Fer-à-Cheval,sixt-fer-a-cheval,SIXT-FER-À-CHEVAL,74
France,Talloires-Montmin,talloires-montmin,TALLOIRES-MONTMIN,74
France,Taninges,taninges,TANINGES,74
France,Thyez,thyez,THYEZ,74
France,Thollon-les-Mémises,thollon-les-memises,THOLLON-LES-MÉMISES,74
France,Thônes,thones,THÔNES,74
France,Thonon-les-Bains,thonon-les-bains,THONON-LES-BAINS,74
France,Fillière,filliere,FILLIÈRE,74
France,Thusy,thusy,THUSY,74
France,La Tour,la-tour,LA TOUR,74
France,Usinens,usinens,USINENS,74
France,Vacheresse,vacheresse,VACHERESSE,74
France,Vailly,vailly,VAILLY,74
France,Valleiry,valleiry,VALLEIRY,74
France,Vallières-sur-Fier,vallieres-sur-fier,VALLIÈRES-SUR-FIER,74
France,Vallorcine,vallorcine,VALLORCINE,74
France,Vanzy,vanzy,VANZY,74
France,Vaulx,vaulx,VAULX,74
France,Veigy-Foncenex,veigy-foncenex,VEIGY-FONCENEX,74
France,Verchaix,verchaix,VERCHAIX,74
France,La Vernaz,la-vernaz,LA VERNAZ,74
France,Vers,vers,VERS,74
France,Versonnex,versonnex,VERSONNEX,74
France,Vétraz-Monthoux,vetraz-monthoux,VÉTRAZ-MONTHOUX,74
France,Veyrier-du-Lac,veyrier-du-lac,VEYRIER-DU-LAC,74
France,Villard,villard,VILLARD,74
France,Les Villards-sur-Thônes,les-villards-sur-thones,LES VILLARDS-SUR-THÔNES,74
France,Villaz,villaz,VILLAZ,74
France,Ville-en-Sallaz,ville-en-sallaz,VILLE-EN-SALLAZ,74
France,Ville-la-Grand,ville-la-grand,VILLE-LA-GRAND,74
France,Villy-le-Bouveret,villy-le-bouveret,VILLY-LE-BOUVERET,74
France,Villy-le-Pelloux,villy-le-pelloux,VILLY-LE-PELLOUX,74
France,Vinzier,vinzier,VINZIER,74
France,Viry,viry,VIRY,74
France,Viuz-la-Chiésaz,viuz-la-chiesaz,VIUZ-LA-CHIÉSAZ,74
France,Viuz-en-Sallaz,viuz-en-sallaz,VIUZ-EN-SALLAZ,74
France,Vougy,vougy,VOUGY,74
France,Vovray-en-Bornes,vovray-en-bornes,VOVRAY-EN-BORNES,74
France,Vulbens,vulbens,VULBENS,74
France,Yvoire,yvoire,YVOIRE,74
France,Paris,paris,PARIS,75
France,Paris 1er Arrondissement,paris-1er-arrondissement,PARIS 1ER ARRONDISSEMENT,75
France,Paris 2e Arrondissement,paris-2e-arrondissement,PARIS 2E ARRONDISSEMENT,75
France,Paris 3e Arrondissement,paris-3e-arrondissement,PARIS 3E ARRONDISSEMENT,75
France,Paris 4e Arrondissement,paris-4e-arrondissement,PARIS 4E ARRONDISSEMENT,75
France,Paris 5e Arrondissement,paris-5e-arrondissement,PARIS 5E ARRONDISSEMENT,75
France,Paris 6e Arrondissement,paris-6e-arrondissement,PARIS 6E ARRONDISSEMENT,75
France,Paris 7e Arrondissement,paris-7e-arrondissement,PARIS 7E ARRONDISSEMENT,75
France,Paris 8e Arrondissement,paris-8e-arrondissement,PARIS 8E ARRONDISSEMENT,75
France,Paris 9e Arrondissement,paris-9e-arrondissement,PARIS 9E ARRONDISSEMENT,75
France,Paris 10e Arrondissement,paris-10e-arrondissement,PARIS 10E ARRONDISSEMENT,75
France,Paris 11e Arrondissement,paris-11e-arrondissement,PARIS 11E ARRONDISSEMENT,75
France,Paris 12e Arrondissement,paris-12e-arrondissement,PARIS 12E ARRONDISSEMENT,75
France,Paris 13e Arrondissement,paris-13e-arrondissement,PARIS 13E ARRONDISSEMENT,75
France,Paris 14e Arrondissement,paris-14e-arrondissement,PARIS 14E ARRONDISSEMENT,75
France,Paris 15e Arrondissement,paris-15e-arrondissement,PARIS 15E ARRONDISSEMENT,75
France,Paris 16e Arrondissement,paris-16e-arrondissement,PARIS 16E ARRONDISSEMENT,75
France,Paris 17e Arrondissement,paris-17e-arrondissement,PARIS 17E ARRONDISSEMENT,75
France,Paris 18e Arrondissement,paris-18e-arrondissement,PARIS 18E ARRONDISSEMENT,75
France,Paris 19e Arrondissement,paris-19e-arrondissement,PARIS 19E ARRONDISSEMENT,75
France,Paris 20e Arrondissement,paris-20e-arrondissement,PARIS 20E ARRONDISSEMENT,75
France,Allouville-Bellefosse,allouville-bellefosse,ALLOUVILLE-BELLEFOSSE,76
France,Alvimare,alvimare,ALVIMARE,76
France,Ambrumesnil,ambrumesnil,AMBRUMESNIL,76
France,Amfreville-la-Mi-Voie,amfreville-la-mi-voie,AMFREVILLE-LA-MI-VOIE,76
France,Amfreville-les-Champs,amfreville-les-champs,AMFREVILLE-LES-CHAMPS,76
France,Anceaumeville,anceaumeville,ANCEAUMEVILLE,76
France,Ancourt,ancourt,ANCOURT,76
France,Ancourteville-sur-Héricourt,ancourteville-sur-hericourt,ANCOURTEVILLE-SUR-HÉRICOURT,76
France,Ancretiéville-Saint-Victor,ancretieville-saint-victor,ANCRETIÉVILLE-SAINT-VICTOR,76
France,Ancretteville-sur-Mer,ancretteville-sur-mer,ANCRETTEVILLE-SUR-MER,76
France,Angerville-Bailleul,angerville-bailleul,ANGERVILLE-BAILLEUL,76
France,Angerville-la-Martel,angerville-la-martel,ANGERVILLE-LA-MARTEL,76
France,Angerville-l'Orcher,angerville-l-orcher,ANGERVILLE-L'ORCHER,76
France,Angiens,angiens,ANGIENS,76
France,Anglesqueville-la-Bras-Long,anglesqueville-la-bras-long,ANGLESQUEVILLE-LA-BRAS-LONG,76
France,Anglesqueville-l'Esneval,anglesqueville-l-esneval,ANGLESQUEVILLE-L'ESNEVAL,76
France,Val-de-Saâne,val-de-saane,VAL-DE-SAÂNE,76
France,Anneville-sur-Scie,anneville-sur-scie,ANNEVILLE-SUR-SCIE,76
France,Anneville-Ambourville,anneville-ambourville,ANNEVILLE-AMBOURVILLE,76
France,Annouville-Vilmesnil,annouville-vilmesnil,ANNOUVILLE-VILMESNIL,76
France,Anquetierville,anquetierville,ANQUETIERVILLE,76
France,Anvéville,anveville,ANVÉVILLE,76
France,Ardouval,ardouval,ARDOUVAL,76
France,Argueil,argueil,ARGUEIL,76
France,Arques-la-Bataille,arques-la-bataille,ARQUES-LA-BATAILLE,76
France,Aubéguimont,aubeguimont,AUBÉGUIMONT,76
France,Aubermesnil-aux-Érables,aubermesnil-aux-erables,AUBERMESNIL-AUX-ÉRABLES,76
France,Aubermesnil-Beaumais,aubermesnil-beaumais,AUBERMESNIL-BEAUMAIS,76
France,Auberville-la-Manuel,auberville-la-manuel,AUBERVILLE-LA-MANUEL,76
France,Auberville-la-Renault,auberville-la-renault,AUBERVILLE-LA-RENAULT,76
France,Val-de-Scie,val-de-scie,VAL-DE-SCIE,76
France,Aumale,aumale,AUMALE,76
France,Auppegard,auppegard,AUPPEGARD,76
France,Authieux-Ratiéville,authieux-ratieville,AUTHIEUX-RATIÉVILLE,76
France,Les Authieux-sur-le-Port-Saint-Ouen,les-authieux-sur-le-port-saint-ouen,LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN,76
France,Autigny,autigny,AUTIGNY,76
France,Les Hauts-de-Caux,les-hauts-de-caux,LES HAUTS-DE-CAUX,76
France,Auvilliers,auvilliers,AUVILLIERS,76
France,Auzebosc,auzebosc,AUZEBOSC,76
France,Auzouville-l'Esneval,auzouville-l-esneval,AUZOUVILLE-L'ESNEVAL,76
France,Auzouville-sur-Ry,auzouville-sur-ry,AUZOUVILLE-SUR-RY,76
France,Auzouville-sur-Saâne,auzouville-sur-saane,AUZOUVILLE-SUR-SAÂNE,76
France,Avesnes-en-Bray,avesnes-en-bray,AVESNES-EN-BRAY,76
France,Avesnes-en-Val,avesnes-en-val,AVESNES-EN-VAL,76
France,Avremesnil,avremesnil,AVREMESNIL,76
France,Bacqueville-en-Caux,bacqueville-en-caux,BACQUEVILLE-EN-CAUX,76
France,Bailleul-Neuville,bailleul-neuville,BAILLEUL-NEUVILLE,76
France,Baillolet,baillolet,BAILLOLET,76
France,Bailly-en-Rivière,bailly-en-riviere,BAILLY-EN-RIVIÈRE,76
France,Baons-le-Comte,baons-le-comte,BAONS-LE-COMTE,76
France,Bardouville,bardouville,BARDOUVILLE,76
France,Barentin,barentin,BARENTIN,76
France,Baromesnil,baromesnil,BAROMESNIL,76
France,Bazinval,bazinval,BAZINVAL,76
France,Beaubec-la-Rosière,beaubec-la-rosiere,BEAUBEC-LA-ROSIÈRE,76
France,Beaumont-le-Hareng,beaumont-le-hareng,BEAUMONT-LE-HARENG,76
France,Beauval-en-Caux,beauval-en-caux,BEAUVAL-EN-CAUX,76
France,Beaurepaire,beaurepaire,BEAUREPAIRE,76
France,Beaussault,beaussault,BEAUSSAULT,76
France,Beautot,beautot,BEAUTOT,76
France,Beauvoir-en-Lyons,beauvoir-en-lyons,BEAUVOIR-EN-LYONS,76
France,Bec-de-Mortagne,bec-de-mortagne,BEC-DE-MORTAGNE,76
France,Belbeuf,belbeuf,BELBEUF,76
France,Bellencombre,bellencombre,BELLENCOMBRE,76
France,Bellengreville,bellengreville,BELLENGREVILLE,76
France,Belleville-en-Caux,belleville-en-caux,BELLEVILLE-EN-CAUX,76
France,La Bellière,la-belliere,LA BELLIÈRE,76
France,Belmesnil,belmesnil,BELMESNIL,76
France,Bénarville,benarville,BÉNARVILLE,76
France,Bénesville,benesville,BÉNESVILLE,76
France,Bénouville,benouville,BÉNOUVILLE,76
France,Bernières,bernieres,BERNIÈRES,76
France,Bertheauville,bertheauville,BERTHEAUVILLE,76
France,Bertreville,bertreville,BERTREVILLE,76
France,Bertreville-Saint-Ouen,bertreville-saint-ouen,BERTREVILLE-SAINT-OUEN,76
France,Bertrimont,bertrimont,BERTRIMONT,76
France,Berville-en-Caux,berville-en-caux,BERVILLE-EN-CAUX,76
France,Berville-sur-Seine,berville-sur-seine,BERVILLE-SUR-SEINE,76
France,Beuzeville-la-Grenier,beuzeville-la-grenier,BEUZEVILLE-LA-GRENIER,76
France,Beuzeville-la-Guérard,beuzeville-la-guerard,BEUZEVILLE-LA-GUÉRARD,76
France,Beuzevillette,beuzevillette,BEUZEVILLETTE,76
France,Bézancourt,bezancourt,BÉZANCOURT,76
France,Bierville,bierville,BIERVILLE,76
France,Bihorel,bihorel,BIHOREL,76
France,Biville-la-Baignarde,biville-la-baignarde,BIVILLE-LA-BAIGNARDE,76
France,Biville-la-Rivière,biville-la-riviere,BIVILLE-LA-RIVIÈRE,76
France,Blacqueville,blacqueville,BLACQUEVILLE,76
France,Blainville-Crevon,blainville-crevon,BLAINVILLE-CREVON,76
France,Blangy-sur-Bresle,blangy-sur-bresle,BLANGY-SUR-BRESLE,76
France,Bonsecours,bonsecours,BONSECOURS,76
France,Blosseville,blosseville,BLOSSEVILLE,76
France,Le Bocasse,le-bocasse,LE BOCASSE,76
France,Bois-d'Ennebourg,bois-d-ennebourg,BOIS-D'ENNEBOURG,76
France,Bois-Guilbert,bois-guilbert,BOIS-GUILBERT,76
France,Bois-Guillaume,bois-guillaume,BOIS-GUILLAUME,76
France,Bois-Héroult,bois-heroult,BOIS-HÉROULT,76
France,Bois-Himont,bois-himont,BOIS-HIMONT,76
France,Bois-l'Évêque,bois-l-eveque,BOIS-L'ÉVÊQUE,76
France,Le Bois-Robert,le-bois-robert,LE BOIS-ROBERT,76
France,Boissay,boissay,BOISSAY,76
France,Bolbec,bolbec,BOLBEC,76
France,Bolleville,bolleville,BOLLEVILLE,76
France,Boos,boos,BOOS,76
France,Bordeaux-Saint-Clair,bordeaux-saint-clair,BORDEAUX-SAINT-CLAIR,76
France,Bornambusc,bornambusc,BORNAMBUSC,76
France,Bosc-Bérenger,bosc-berenger,BOSC-BÉRENGER,76
France,Bosc-Bordel,bosc-bordel,BOSC-BORDEL,76
France,Bosc-Édeline,bosc-edeline,BOSC-ÉDELINE,76
France,Callengeville,callengeville,CALLENGEVILLE,76
France,Bosc-Guérard-Saint-Adrien,bosc-guerard-saint-adrien,BOSC-GUÉRARD-SAINT-ADRIEN,76
France,Bosc-Hyons,bosc-hyons,BOSC-HYONS,76
France,Bosc-le-Hard,bosc-le-hard,BOSC-LE-HARD,76
France,Bosc-Mesnil,bosc-mesnil,BOSC-MESNIL,76
France,Bosville,bosville,BOSVILLE,76
France,Boudeville,boudeville,BOUDEVILLE,76
France,Bouelles,bouelles,BOUELLES,76
France,La Bouille,la-bouille,LA BOUILLE,76
France,Bourdainville,bourdainville,BOURDAINVILLE,76
France,Le Bourg-Dun,le-bourg-dun,LE BOURG-DUN,76
France,Bourville,bourville,BOURVILLE,76
France,Bouville,bouville,BOUVILLE,76
France,Brachy,brachy,BRACHY,76
France,Bracquetuit,bracquetuit,BRACQUETUIT,76
France,Bradiancourt,bradiancourt,BRADIANCOURT,76
France,Brametot,brametot,BRAMETOT,76
France,Bréauté,breaute,BRÉAUTÉ,76
France,Brémontier-Merval,bremontier-merval,BRÉMONTIER-MERVAL,76
France,Bretteville-du-Grand-Caux,bretteville-du-grand-caux,BRETTEVILLE-DU-GRAND-CAUX,76
France,Bretteville-Saint-Laurent,bretteville-saint-laurent,BRETTEVILLE-SAINT-LAURENT,76
France,Buchy,buchy,BUCHY,76
France,Bully,bully,BULLY,76
France,Bures-en-Bray,bures-en-bray,BURES-EN-BRAY,76
France,Butot,butot,BUTOT,76
France,Cailleville,cailleville,CAILLEVILLE,76
France,Cailly,cailly,CAILLY,76
France,Calleville-les-Deux-Églises,calleville-les-deux-eglises,CALLEVILLE-LES-DEUX-ÉGLISES,76
France,Campneuseville,campneuseville,CAMPNEUSEVILLE,76
France,Canehan,canehan,CANEHAN,76
France,Canouville,canouville,CANOUVILLE,76
France,Canteleu,canteleu,CANTELEU,76
France,Canville-les-Deux-Églises,canville-les-deux-eglises,CANVILLE-LES-DEUX-ÉGLISES,76
France,Cany-Barville,cany-barville,CANY-BARVILLE,76
France,Carville-la-Folletière,carville-la-folletiere,CARVILLE-LA-FOLLETIÈRE,76
France,Carville-Pot-de-Fer,carville-pot-de-fer,CARVILLE-POT-DE-FER,76
France,Le Catelier,le-catelier,LE CATELIER,76
France,Catenay,catenay,CATENAY,76
France,Rives-en-Seine,rives-en-seine,RIVES-EN-SEINE,76
France,Caudebec-lès-Elbeuf,caudebec-les-elbeuf,CAUDEBEC-LÈS-ELBEUF,76
France,Le Caule-Sainte-Beuve,le-caule-sainte-beuve,LE CAULE-SAINTE-BEUVE,76
France,Cauville-sur-Mer,cauville-sur-mer,CAUVILLE-SUR-MER,76
France,Les Cent-Acres,les-cent-acres,LES CENT-ACRES,76
France,La Cerlangue,la-cerlangue,LA CERLANGUE,76
France,La Chapelle-du-Bourgay,la-chapelle-du-bourgay,LA CHAPELLE-DU-BOURGAY,76
France,La Chapelle-Saint-Ouen,la-chapelle-saint-ouen,LA CHAPELLE-SAINT-OUEN,76
France,La Chapelle-sur-Dun,la-chapelle-sur-dun,LA CHAPELLE-SUR-DUN,76
France,La Chaussée,la-chaussee,LA CHAUSSÉE,76
France,Cideville,cideville,CIDEVILLE,76
France,Clais,clais,CLAIS,76
France,Clasville,clasville,CLASVILLE,76
France,Claville-Motteville,claville-motteville,CLAVILLE-MOTTEVILLE,76
France,Cléon,cleon,CLÉON,76
France,Clères,cleres,CLÈRES,76
France,Cleuville,cleuville,CLEUVILLE,76
France,Cléville,cleville,CLÉVILLE,76
France,Cliponville,cliponville,CLIPONVILLE,76
France,Colleville,colleville,COLLEVILLE,76
France,Colmesnil-Manneville,colmesnil-manneville,COLMESNIL-MANNEVILLE,76
France,Compainville,compainville,COMPAINVILLE,76
France,Conteville,conteville,CONTEVILLE,76
France,Contremoulins,contremoulins,CONTREMOULINS,76
France,Cottévrard,cottevrard,COTTÉVRARD,76
France,Crasville-la-Mallet,crasville-la-mallet,CRASVILLE-LA-MALLET,76
France,Crasville-la-Rocquefort,crasville-la-rocquefort,CRASVILLE-LA-ROCQUEFORT,76
France,Criel-sur-Mer,criel-sur-mer,CRIEL-SUR-MER,76
France,La Crique,la-crique,LA CRIQUE,76
France,Criquebeuf-en-Caux,criquebeuf-en-caux,CRIQUEBEUF-EN-CAUX,76
France,Criquetot-le-Mauconduit,criquetot-le-mauconduit,CRIQUETOT-LE-MAUCONDUIT,76
France,Criquetot-l'Esneval,criquetot-l-esneval,CRIQUETOT-L'ESNEVAL,76
France,Criquetot-sur-Longueville,criquetot-sur-longueville,CRIQUETOT-SUR-LONGUEVILLE,76
France,Criquetot-sur-Ouville,criquetot-sur-ouville,CRIQUETOT-SUR-OUVILLE,76
France,Criquiers,criquiers,CRIQUIERS,76
France,Critot,critot,CRITOT,76
France,Croisy-sur-Andelle,croisy-sur-andelle,CROISY-SUR-ANDELLE,76
France,Croixdalle,croixdalle,CROIXDALLE,76
France,Croix-Mare,croix-mare,CROIX-MARE,76
France,Cropus,cropus,CROPUS,76
France,Crosville-sur-Scie,crosville-sur-scie,CROSVILLE-SUR-SCIE,76
France,Cuverville,cuverville,CUVERVILLE,76
France,Cuverville-sur-Yères,cuverville-sur-yeres,CUVERVILLE-SUR-YÈRES,76
France,Cuy-Saint-Fiacre,cuy-saint-fiacre,CUY-SAINT-FIACRE,76
France,Dampierre-en-Bray,dampierre-en-bray,DAMPIERRE-EN-BRAY,76
France,Dampierre-Saint-Nicolas,dampierre-saint-nicolas,DAMPIERRE-SAINT-NICOLAS,76
France,Dancourt,dancourt,DANCOURT,76
France,Darnétal,darnetal,DARNÉTAL,76
France,Daubeuf-Serville,daubeuf-serville,DAUBEUF-SERVILLE,76
France,Dénestanville,denestanville,DÉNESTANVILLE,76
France,Déville-lès-Rouen,deville-les-rouen,DÉVILLE-LÈS-ROUEN,76
France,Dieppe,dieppe,DIEPPE,76
France,Doudeauville,doudeauville,DOUDEAUVILLE,76
France,Doudeville,doudeville,DOUDEVILLE,76
France,Douvrend,douvrend,DOUVREND,76
France,Drosay,drosay,DROSAY,76
France,Duclair,duclair,DUCLAIR,76
France,Écalles-Alix,ecalles-alix,ÉCALLES-ALIX,76
France,Écrainville,ecrainville,ÉCRAINVILLE,76
France,Écretteville-lès-Baons,ecretteville-les-baons,ÉCRETTEVILLE-LÈS-BAONS,76
France,Écretteville-sur-Mer,ecretteville-sur-mer,ÉCRETTEVILLE-SUR-MER,76
France,Ectot-l'Auber,ectot-l-auber,ECTOT-L'AUBER,76
France,Ectot-lès-Baons,ectot-les-baons,ECTOT-LÈS-BAONS,76
France,Elbeuf-en-Bray,elbeuf-en-bray,ELBEUF-EN-BRAY,76
France,Elbeuf-sur-Andelle,elbeuf-sur-andelle,ELBEUF-SUR-ANDELLE,76
France,Elbeuf,elbeuf,ELBEUF,76
France,Életot,eletot,ÉLETOT,76
France,Ellecourt,ellecourt,ELLECOURT,76
France,Émanville,emanville,ÉMANVILLE,76
France,Envermeu,envermeu,ENVERMEU,76
France,Envronville,envronville,ENVRONVILLE,76
France,Épinay-sur-Duclair,epinay-sur-duclair,ÉPINAY-SUR-DUCLAIR,76
France,Épouville,epouville,ÉPOUVILLE,76
France,Épretot,epretot,ÉPRETOT,76
France,Épreville,epreville,ÉPREVILLE,76
France,Ermenouville,ermenouville,ERMENOUVILLE,76
France,Ernemont-la-Villette,ernemont-la-villette,ERNEMONT-LA-VILLETTE,76
France,Ernemont-sur-Buchy,ernemont-sur-buchy,ERNEMONT-SUR-BUCHY,76
France,Esclavelles,esclavelles,ESCLAVELLES,76
France,Eslettes,eslettes,ESLETTES,76
France,Esteville,esteville,ESTEVILLE,76
France,Étaimpuis,etaimpuis,ÉTAIMPUIS,76
France,Étainhus,etainhus,ÉTAINHUS,76
France,Étalleville,etalleville,ÉTALLEVILLE,76
France,Étalondes,etalondes,ÉTALONDES,76
France,Étoutteville,etoutteville,ÉTOUTTEVILLE,76
France,Étretat,etretat,ÉTRETAT,76
France,Eu,eu,EU,76
France,Fallencourt,fallencourt,FALLENCOURT,76
France,Terres-de-Caux,terres-de-caux,TERRES-DE-CAUX,76
France,Fécamp,fecamp,FÉCAMP,76
France,Ferrières-en-Bray,ferrieres-en-bray,FERRIÈRES-EN-BRAY,76
France,La Ferté-Saint-Samson,la-ferte-saint-samson,LA FERTÉ-SAINT-SAMSON,76
France,Fesques,fesques,FESQUES,76
France,La Feuillie,la-feuillie,LA FEUILLIE,76
France,Flamanville,flamanville,FLAMANVILLE,76
France,Flamets-Frétils,flamets-fretils,FLAMETS-FRÉTILS,76
France,Flocques,flocques,FLOCQUES,76
France,Fongueusemare,fongueusemare,FONGUEUSEMARE,76
France,Fontaine-en-Bray,fontaine-en-bray,FONTAINE-EN-BRAY,76
France,Fontaine-la-Mallet,fontaine-la-mallet,FONTAINE-LA-MALLET,76
France,Fontaine-le-Bourg,fontaine-le-bourg,FONTAINE-LE-BOURG,76
France,Fontaine-le-Dun,fontaine-le-dun,FONTAINE-LE-DUN,76
France,Fontaine-sous-Préaux,fontaine-sous-preaux,FONTAINE-SOUS-PRÉAUX,76
France,La Fontelaye,la-fontelaye,LA FONTELAYE,76
France,Fontenay,fontenay,FONTENAY,76
France,Forges-les-Eaux,forges-les-eaux,FORGES-LES-EAUX,76
France,Foucarmont,foucarmont,FOUCARMONT,76
France,Foucart,foucart,FOUCART,76
France,Fréauville,freauville,FRÉAUVILLE,76
France,La Frénaye,la-frenaye,LA FRÉNAYE,76
France,Freneuse,freneuse,FRENEUSE,76
France,Fresles,fresles,FRESLES,76
France,Fresnay-le-Long,fresnay-le-long,FRESNAY-LE-LONG,76
France,Fresne-le-Plan,fresne-le-plan,FRESNE-LE-PLAN,76
France,Fresnoy-Folny,fresnoy-folny,FRESNOY-FOLNY,76
France,Fresquiennes,fresquiennes,FRESQUIENNES,76
France,Freulleville,freulleville,FREULLEVILLE,76
France,Saint Martin de l'If,saint-martin-de-l-if,SAINT MARTIN DE L'IF,76
France,Frichemesnil,frichemesnil,FRICHEMESNIL,76
France,Froberville,froberville,FROBERVILLE,76
France,Fry,fry,FRY,76
France,Fultot,fultot,FULTOT,76
France,La Gaillarde,la-gaillarde,LA GAILLARDE,76
France,Gaillefontaine,gaillefontaine,GAILLEFONTAINE,76
France,Gainneville,gainneville,GAINNEVILLE,76
France,Gancourt-Saint-Étienne,gancourt-saint-etienne,GANCOURT-SAINT-ÉTIENNE,76
France,Ganzeville,ganzeville,GANZEVILLE,76
France,Gerponville,gerponville,GERPONVILLE,76
France,Gerville,gerville,GERVILLE,76
France,Goderville,goderville,GODERVILLE,76
France,Gommerville,gommerville,GOMMERVILLE,76
France,Gonfreville-Caillot,gonfreville-caillot,GONFREVILLE-CAILLOT,76
France,Gonfreville-l'Orcher,gonfreville-l-orcher,GONFREVILLE-L'ORCHER,76
France,Gonnetot,gonnetot,GONNETOT,76
France,Gonneville-la-Mallet,gonneville-la-mallet,GONNEVILLE-LA-MALLET,76
France,Gonneville-sur-Scie,gonneville-sur-scie,GONNEVILLE-SUR-SCIE,76
France,Gonzeville,gonzeville,GONZEVILLE,76
France,Goupillières,goupillieres,GOUPILLIÈRES,76
France,Gournay-en-Bray,gournay-en-bray,GOURNAY-EN-BRAY,76
France,Gouy,gouy,GOUY,76
France,Graimbouville,graimbouville,GRAIMBOUVILLE,76
France,Grainville-la-Teinturière,grainville-la-teinturiere,GRAINVILLE-LA-TEINTURIÈRE,76
France,Grainville-sur-Ry,grainville-sur-ry,GRAINVILLE-SUR-RY,76
France,Grainville-Ymauville,grainville-ymauville,GRAINVILLE-YMAUVILLE,76
France,Grand-Camp,grand-camp,GRAND-CAMP,76
France,Grand-Couronne,grand-couronne,GRAND-COURONNE,76
France,Grandcourt,grandcourt,GRANDCOURT,76
France,Les Grandes-Ventes,les-grandes-ventes,LES GRANDES-VENTES,76
France,Le Grand-Quevilly,le-grand-quevilly,LE GRAND-QUEVILLY,76
France,Graval,graval,GRAVAL,76
France,Grèges,greges,GRÈGES,76
France,Grémonville,gremonville,GRÉMONVILLE,76
France,Greuville,greuville,GREUVILLE,76
France,Grigneuseville,grigneuseville,GRIGNEUSEVILLE,76
France,Gruchet-le-Valasse,gruchet-le-valasse,GRUCHET-LE-VALASSE,76
France,Gruchet-Saint-Siméon,gruchet-saint-simeon,GRUCHET-SAINT-SIMÉON,76
France,Grugny,grugny,GRUGNY,76
France,Grumesnil,grumesnil,GRUMESNIL,76
France,Guerville,guerville,GUERVILLE,76
France,Gueures,gueures,GUEURES,76
France,Gueutteville,gueutteville,GUEUTTEVILLE,76
France,Gueutteville-les-Grès,gueutteville-les-gres,GUEUTTEVILLE-LES-GRÈS,76
France,La Hallotière,la-hallotiere,LA HALLOTIÈRE,76
France,Le Hanouard,le-hanouard,LE HANOUARD,76
France,Harcanville,harcanville,HARCANVILLE,76
France,Harfleur,harfleur,HARFLEUR,76
France,Hattenville,hattenville,HATTENVILLE,76
France,Haucourt,haucourt,HAUCOURT,76
France,Haudricourt,haudricourt,HAUDRICOURT,76
France,Haussez,haussez,HAUSSEZ,76
France,Hautot-l'Auvray,hautot-l-auvray,HAUTOT-L'AUVRAY,76
France,Hautot-le-Vatois,hautot-le-vatois,HAUTOT-LE-VATOIS,76
France,Hautot-Saint-Sulpice,hautot-saint-sulpice,HAUTOT-SAINT-SULPICE,76
France,Hautot-sur-Mer,hautot-sur-mer,HAUTOT-SUR-MER,76
France,Hautot-sur-Seine,hautot-sur-seine,HAUTOT-SUR-SEINE,76
France,Le Havre,le-havre,LE HAVRE,76
France,La Haye,la-haye,LA HAYE,76
France,Héberville,heberville,HÉBERVILLE,76
France,Hénouville,henouville,HÉNOUVILLE,76
France,Héricourt-en-Caux,hericourt-en-caux,HÉRICOURT-EN-CAUX,76
France,Hermanville,hermanville,HERMANVILLE,76
France,Hermeville,hermeville,HERMEVILLE,76
France,Le Héron,le-heron,LE HÉRON,76
France,Héronchelles,heronchelles,HÉRONCHELLES,76
France,Heugleville-sur-Scie,heugleville-sur-scie,HEUGLEVILLE-SUR-SCIE,76
France,Heuqueville,heuqueville,HEUQUEVILLE,76
France,Heurteauville,heurteauville,HEURTEAUVILLE,76
France,Hodeng-au-Bosc,hodeng-au-bosc,HODENG-AU-BOSC,76
France,Hodeng-Hodenger,hodeng-hodenger,HODENG-HODENGER,76
France,Houdetot,houdetot,HOUDETOT,76
France,Le Houlme,le-houlme,LE HOULME,76
France,Houppeville,houppeville,HOUPPEVILLE,76
France,Houquetot,houquetot,HOUQUETOT,76
France,La Houssaye-Béranger,la-houssaye-beranger,LA HOUSSAYE-BÉRANGER,76
France,Hugleville-en-Caux,hugleville-en-caux,HUGLEVILLE-EN-CAUX,76
France,Les Ifs,les-ifs,LES IFS,76
France,Illois,illois,ILLOIS,76
France,Imbleville,imbleville,IMBLEVILLE,76
France,Incheville,incheville,INCHEVILLE,76
