Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code
Suisse,Milvignes,Milvignes,MILVIGNES,2400
Suisse,La Grande Béroche,La Grande Beroche,LA GRANDE BÉROCHE,2400
Suisse,La Chaux-de-Fonds,La Chaux-de-Fonds,LA CHAUX-DE-FONDS,2400
Suisse,Les Planchettes,Les Planchettes,LES PLANCHETTES,2400
Suisse,La Sagne,La Sagne,LA SAGNE,2400
Suisse,La Brévine,La Brevine,LA BRÉVINE,2400
Suisse,Brot-Plamboz,Brot-Plamboz,BROT-PLAMBOZ,2400
Suisse,Le Cerneux-Péquignot,Le Cerneux-Pequignot,LE CERNEUX-PÉQUIGNOT,2400
Suisse,La Chaux-du-Milieu,La Chaux-du-Milieu,LA CHAUX-DU-MILIEU,2400
Suisse,Le Locle,Le Locle,LE LOCLE,2400
Suisse,Les Ponts-de-Martel,Les Ponts-de-Martel,LES PONTS-DE-MARTEL,2400
Suisse,Cornaux,Cornaux,CORNAUX,2400
Suisse,Cressier (NE),Cressier (NE),CRESSIER (NE),2400
Suisse,Le Landeron,Le Landeron,LE LANDERON,2400
Suisse,Lignières,Lignieres,LIGNIÈRES,2400
Suisse,Neuchâtel,Neuchatel,NEUCHÂTEL,2400
Suisse,Val-de-Ruz,Val-de-Ruz,VAL-DE-RUZ,2400
Suisse,La Côte-aux-Fées,La Cote-aux-Fees,LA CÔTE-AUX-FÉES,2400
Suisse,Les Verrières,Les Verrieres,LES VERRIÈRES,2400
Suisse,Val-de-Travers,Val-de-Travers,VAL-DE-TRAVERS,2400
Suisse,Laténa,Latena,LATÉNA,2400
Suisse,Aire-la-Ville,Aire-la-Ville,AIRE-LA-VILLE,2500
Suisse,Anières,Anieres,ANIÈRES,2500
Suisse,Avully,Avully,AVULLY,2500
Suisse,Avusy,Avusy,AVUSY,2500
Suisse,Bardonnex,Bardonnex,BARDONNEX,2500
Suisse,Bellevue,Bellevue,BELLEVUE,2500
Suisse,Bernex,Bernex,BERNEX,2500
Suisse,Carouge (GE),Carouge (GE),CAROUGE (GE),2500
Suisse,Cartigny,Cartigny,CARTIGNY,2500
Suisse,Céligny,Celigny,CÉLIGNY,2500
Suisse,Chancy,Chancy,CHANCY,2500
Suisse,Chêne-Bougeries,Chene-Bougeries,CHÊNE-BOUGERIES,2500
Suisse,Chêne-Bourg,Chene-Bourg,CHÊNE-BOURG,2500
Suisse,Choulex,Choulex,CHOULEX,2500
Suisse,Collex-Bossy,Collex-Bossy,COLLEX-BOSSY,2500
Suisse,Collonge-Bellerive,Collonge-Bellerive,COLLONGE-BELLERIVE,2500
Suisse,Cologny,Cologny,COLOGNY,2500
Suisse,Confignon,Confignon,CONFIGNON,2500
Suisse,Corsier (GE),Corsier (GE),CORSIER (GE),2500
Suisse,Dardagny,Dardagny,DARDAGNY,2500
Suisse,Genève,Geneve,GENÈVE,2500
Suisse,Genthod,Genthod,GENTHOD,2500
Suisse,Le Grand-Saconnex,Le Grand-Saconnex,LE GRAND-SACONNEX,2500
Suisse,Gy,Gy,GY,2500
Suisse,Hermance,Hermance,HERMANCE,2500
Suisse,Jussy,Jussy,JUSSY,2500
Suisse,Laconnex,Laconnex,LACONNEX,2500
Suisse,Lancy,Lancy,LANCY,2500
Suisse,Meinier,Meinier,MEINIER,2500
Suisse,Meyrin,Meyrin,MEYRIN,2500
Suisse,Onex,Onex,ONEX,2500
Suisse,Perly-Certoux,Perly-Certoux,PERLY-CERTOUX,2500
Suisse,Plan-les-Ouates,Plan-les-Ouates,PLAN-LES-OUATES,2500
Suisse,Pregny-Chambésy,Pregny-Chambesy,PREGNY-CHAMBÉSY,2500
Suisse,Presinge,Presinge,PRESINGE,2500
Suisse,Puplinge,Puplinge,PUPLINGE,2500
Suisse,Russin,Russin,RUSSIN,2500
Suisse,Satigny,Satigny,SATIGNY,2500
Suisse,Soral,Soral,SORAL,2500
Suisse,Thônex,Thonex,THÔNEX,2500
Suisse,Troinex,Troinex,TROINEX,2500
Suisse,Vandoeuvres,Vandoeuvres,VANDOEUVRES,2500
Suisse,Vernier,Vernier,VERNIER,2500
Suisse,Versoix,Versoix,VERSOIX,2500
Suisse,Veyrier,Veyrier,VEYRIER,2500
Suisse,Boécourt,Boecourt,BOÉCOURT,2601
Suisse,Bourrignon,Bourrignon,BOURRIGNON,2601
Suisse,Châtillon (JU),Chatillon (JU),CHÂTILLON (JU),2601
Suisse,Courchapoix,Courchapoix,COURCHAPOIX,2601
Suisse,Courrendlin,Courrendlin,COURRENDLIN,2601
Suisse,Courroux,Courroux,COURROUX,2601
Suisse,Courtételle,Courtetelle,COURTÉTELLE,2601
Suisse,Delémont,Delemont,DELÉMONT,2601
Suisse,Develier,Develier,DEVELIER,2601
Suisse,Ederswiler,Ederswiler,EDERSWILER,2601
Suisse,Mervelier,Mervelier,MERVELIER,2601
Suisse,Mettembert,Mettembert,METTEMBERT,2601
Suisse,Movelier,Movelier,MOVELIER,2601
Suisse,Pleigne,Pleigne,PLEIGNE,2601
Suisse,Rossemaison,Rossemaison,ROSSEMAISON,2601
Suisse,Saulcy,Saulcy,SAULCY,2601
Suisse,Soyhières,Soyhieres,SOYHIÈRES,2601
Suisse,Haute-Sorne,Haute-Sorne,HAUTE-SORNE,2601
Suisse,Val Terbi,Val Terbi,VAL TERBI,2601
Suisse,Le Bémont (JU),Le Bemont (JU),LE BÉMONT (JU),2602
Suisse,Les Bois,Les Bois,LES BOIS,2602
Suisse,Les Breuleux,Les Breuleux,LES BREULEUX,2602
Suisse,Les Enfers,Les Enfers,LES ENFERS,2602
Suisse,Les Genevez (JU),Les Genevez (JU),LES GENEVEZ (JU),2602
Suisse,Lajoux (JU),Lajoux (JU),LAJOUX (JU),2602
Suisse,Montfaucon,Montfaucon,MONTFAUCON,2602
Suisse,Muriaux,Muriaux,MURIAUX,2602
Suisse,Le Noirmont,Le Noirmont,LE NOIRMONT,2602
Suisse,Saignelégier,Saignelegier,SAIGNELÉGIER,2602
Suisse,Saint-Brais,Saint-Brais,SAINT-BRAIS,2602
Suisse,Soubey,Soubey,SOUBEY,2602
Suisse,Alle,Alle,ALLE,2603
Suisse,Boncourt,Boncourt,BONCOURT,2603
Suisse,Bure,Bure,BURE,2603
Suisse,Coeuve,Coeuve,COEUVE,2603
Suisse,Cornol,Cornol,CORNOL,2603
Suisse,Courchavon,Courchavon,COURCHAVON,2603
Suisse,Courgenay,Courgenay,COURGENAY,2603
Suisse,Courtedoux,Courtedoux,COURTEDOUX,2603
Suisse,Fahy,Fahy,FAHY,2603
Suisse,Fontenais,Fontenais,FONTENAIS,2603
Suisse,Grandfontaine,Grandfontaine,GRANDFONTAINE,2603
Suisse,Porrentruy,Porrentruy,PORRENTRUY,2603
Suisse,Vendlincourt,Vendlincourt,VENDLINCOURT,2603
Suisse,Basse-Allaine,Basse-Allaine,BASSE-ALLAINE,2603
Suisse,Clos du Doubs,Clos du Doubs,CLOS DU DOUBS,2603
Suisse,Haute-Ajoie,Haute-Ajoie,HAUTE-AJOIE,2603
Suisse,La Baroche,La Baroche,LA BAROCHE,2603
Suisse,Damphreux-Lugnez,Damphreux-Lugnez,DAMPHREUX-LUGNEZ,2603
Suisse,Basse-Vendline,Basse-Vendline,BASSE-VENDLINE,2603
